appID,appCategory
58261,105
58262,0
58263,106
58264,0
58265,0
58266,0
58267,106
58268,0
58269,407
58270,409
58271,0
58272,105
58273,106
58274,408
58275,0
58276,104
58277,0
58278,0
58279,0
58280,405
58281,0
58282,0
58283,402
58284,109
58285,0
58286,106
58287,0
58288,0
58289,0
58290,110
58291,211
58292,408
58293,0
58294,203
58295,0
58296,211
58297,0
58298,209
58299,0
58300,201
58301,0
58302,106
58303,104
58304,105
58305,106
58306,106
58307,402
58308,0
58309,0
58310,105
58311,106
58312,0
58313,0
58314,104
58315,106
58316,106
58317,211
58318,0
58319,407
58320,203
58321,105
58322,0
58323,104
58324,209
58325,106
58326,0
58327,106
58328,409
58329,103
58330,106
58331,0
58332,211
58333,106
58334,105
58335,110
58336,0
58337,401
58338,405
58339,0
58340,408
58341,408
58342,203
58343,106
58344,401
58345,0
58346,106
58347,407
58348,402
58349,0
58350,0
58351,401
58352,402
58353,0
58354,408
58355,0
58356,408
58357,106
58358,409
58359,0
58360,108
58361,211
58362,0
58363,0
58364,106
58365,0
58366,402
58367,0
58368,0
58369,106
58370,0
58371,209
58372,0
58373,106
58374,0
58375,407
58376,103
58377,108
58378,0
58379,402
58380,401
58381,0
58382,0
58383,401
58384,0
58385,0
58386,402
58387,408
58388,301
58389,110
58390,209
58391,0
58392,104
58393,109
58394,0
58395,402
58396,0
58397,0
58398,105
58399,108
58400,209
58401,209
58402,0
58403,301
58404,104
58405,110
58406,0
58407,301
58408,503
58409,211
58410,109
58411,108
58412,104
58413,201
58414,210
58415,106
58416,106
58417,0
58418,0
58419,401
58420,106
58421,0
58422,401
58423,106
58424,106
58425,106
58426,104
58427,211
58428,103
58429,401
58430,402
58431,106
58432,106
58433,106
58434,201
58435,0
58436,0
58437,409
58438,203
58439,401
58440,106
58441,106
58442,401
58443,0
58444,0
58445,408
58446,0
58447,103
58448,403
58449,0
58450,401
58451,106
58452,407
58453,106
58454,0
58455,0
58456,104
58457,407
58458,203
58459,209
58460,211
58461,0
58462,106
58463,104
58464,106
58465,0
58466,407
58467,106
58468,401
58469,503
58470,401
58471,401
58472,0
58473,103
58474,106
58475,106
58476,106
58477,0
58478,0
58479,0
58480,203
58481,109
58482,401
58483,503
58484,402
58485,0
58486,401
58487,203
58488,0
58489,402
58490,0
58491,401
58492,0
58493,0
58494,0
58495,0
58496,401
58497,0
58498,104
58499,301
58500,104
58501,301
58502,0
58503,105
58504,0
58505,0
58506,401
58507,401
58508,503
58509,203
58510,408
58511,408
58512,0
58513,0
58514,211
58515,401
58516,0
58517,209
58518,301
58519,0
58520,211
58521,108
58522,401
58523,0
58524,104
58525,203
58526,301
58527,0
58528,210
58529,209
58530,402
58531,0
58532,0
58533,106
58534,303
58535,209
58536,0
58537,203
58538,106
58539,401
58540,103
58541,301
58542,401
58543,407
58544,106
58545,104
58546,105
58547,407
58548,106
58549,402
58550,402
58551,211
58552,301
58553,106
58554,110
58555,405
58556,0
58557,103
58558,401
58559,0
58560,503
58561,0
58562,0
58563,402
58564,503
58565,402
58566,0
58567,0
58568,106
58569,0
58570,106
58571,402
58572,106
58573,104
58574,405
58575,405
58576,0
58577,0
58578,408
58579,0
58580,0
58581,0
58582,301
58583,0
58584,211
58585,0
58586,0
58587,0
58588,503
58589,105
58590,408
58591,403
58592,0
58593,203
58594,104
58595,106
58596,0
58597,203
58598,402
58599,108
58600,0
58601,0
58602,106
58603,110
58604,401
58605,104
58606,401
58607,401
58608,402
58609,0
58610,108
58611,301
58612,104
58613,401
58614,409
58615,0
58616,203
58617,209
58618,106
58619,0
58620,0
58621,0
58622,106
58623,407
58624,401
58625,0
58626,402
58627,0
58628,407
58629,402
58630,109
58631,0
58632,301
58633,0
58634,401
58635,407
58636,402
58637,401
58638,0
58639,211
58640,106
58641,0
58642,209
58643,405
58644,0
58645,503
58646,0
58647,106
58648,106
58649,106
58650,0
58651,106
58652,503
58653,0
58654,0
58655,0
58656,106
58657,106
58658,0
58659,0
58660,408
58661,401
58662,401
58663,0
58664,106
58665,103
58666,0
58667,0
58668,109
58669,0
58670,403
58671,0
58672,209
58673,503
58674,0
58675,303
58676,403
58677,106
58678,105
58679,209
58680,401
58681,106
58682,0
58683,0
58684,106
58685,301
58686,209
58687,401
58688,0
58689,407
58690,109
58691,104
58692,209
58693,211
58694,203
58695,0
58696,0
58697,203
58698,0
58699,109
58700,401
58701,401
58702,106
58703,106
58704,0
58705,408
58706,503
58707,201
58708,408
58709,0
58710,0
58711,0
58712,503
58713,407
58714,409
58715,0
58716,401
58717,403
58718,403
58719,503
58720,301
58721,408
58722,0
58723,0
58724,503
58725,503
58726,303
58727,106
58728,409
58729,108
58730,106
58731,401
58732,0
58733,106
58734,109
58735,503
58736,0
58737,0
58738,0
58739,0
58740,0
58741,110
58742,103
58743,104
58744,209
58745,407
58746,0
58747,106
58748,0
58749,106
58750,401
58751,209
58752,0
58753,503
58754,0
58755,105
58756,203
58757,106
58758,407
58759,503
58760,401
58761,103
58762,110
58763,0
58764,108
58765,0
58766,105
58767,301
58768,0
58769,405
58770,503
58771,211
58772,407
58773,110
58774,106
58775,0
58776,108
58777,106
58778,405
58779,106
58780,0
58781,108
58782,211
58783,0
58784,0
58785,106
58786,0
58787,0
58788,106
58789,110
58790,209
58791,0
58792,105
58793,407
58794,105
58795,106
58796,106
58797,106
58798,106
58799,108
58800,0
58801,0
58802,0
58803,0
58804,108
58805,503
58806,0
58807,209
58808,0
58809,201
58810,106
58811,209
58812,0
58813,401
58814,0
58815,106
58816,105
58817,106
58818,106
58819,0
58820,106
58821,0
58822,408
58823,0
58824,106
58825,106
58826,110
58827,407
58828,106
58829,103
58830,0
58831,401
58832,104
58833,0
58834,0
58835,408
58836,106
58837,106
58838,106
58839,108
58840,401
58841,301
58842,106
58843,407
58844,0
58845,0
58846,104
58847,106
58848,0
58849,209
58850,0
58851,109
58852,209
58853,0
58854,103
58855,106
58856,403
58857,209
58858,0
58859,106
58860,403
58861,407
58862,409
58863,405
58864,0
58865,401
58866,109
58867,210
58868,0
58869,209
58870,0
58871,0
58872,403
58873,0
58874,105
58875,0
58876,0
58877,106
58878,106
58879,211
58880,106
58881,0
58882,106
58883,106
58884,402
58885,109
58886,403
58887,210
58888,106
58889,106
58890,110
58891,0
58892,106
58893,108
58894,108
58895,209
58896,503
58897,402
58898,0
58899,210
58900,0
58901,109
58902,106
58903,210
58904,402
58905,503
58907,0
58908,0
58909,211
58910,0
58911,0
58912,0
58913,0
58914,407
58915,503
58916,0
58917,110
58918,0
58919,0
58920,106
58921,0
58922,0
58923,402
58924,0
58925,106
58926,0
58927,108
58928,0
58929,403
58930,106
58931,0
58932,103
58933,0
58934,0
58935,106
58936,301
58937,408
58938,403
58939,105
58940,408
58941,0
58942,106
58943,108
58944,108
58945,0
58946,109
58947,0
58948,106
58949,108
58950,106
58951,106
58952,209
58953,106
58954,0
58955,210
58956,106
58957,104
58958,201
58959,108
58960,407
58961,0
58962,0
58963,403
58964,108
58965,211
58966,301
58967,108
58968,106
58969,403
58970,203
58971,201
58972,0
58973,106
58974,104
58975,503
58976,0
58977,104
58978,408
58979,211
58980,409
58981,408
58982,407
58983,0
58984,0
58985,0
58986,0
58987,0
58988,0
58989,104
58990,0
58991,106
58992,402
58993,105
58994,0
58995,407
58996,106
58997,0
58998,401
58999,402
59000,0
59001,0
59002,0
59003,0
59004,401
59005,106
59006,0
59007,402
59008,0
59009,0
59010,106
59011,108
59012,301
59013,106
59014,0
59015,0
59016,110
59017,209
59018,0
59019,0
59020,110
59021,106
59022,0
59023,406
59024,106
59025,105
59026,401
59027,0
59028,106
59029,0
59030,405
59031,203
59032,209
59033,103
59034,209
59035,104
59036,405
59037,104
59038,211
59039,0
59040,301
59041,106
59042,106
59043,301
59044,403
59045,209
59046,106
59047,0
59048,105
59049,106
59050,408
59051,0
59052,103
59053,0
59054,209
59055,203
59056,106
59057,106
59058,106
59059,106
59060,0
59061,203
59062,303
59063,211
59064,211
59065,301
59066,106
59067,211
59068,106
59069,106
59070,0
59071,209
59072,301
59073,105
59074,407
59075,0
59076,0
59077,106
59078,503
59079,201
59080,0
59081,106
59082,106
59083,0
59084,0
59085,0
59086,211
59087,0
59088,409
59089,301
59090,0
59091,301
59092,301
59093,402
59094,401
59095,403
59096,0
59097,104
59098,106
59099,0
59100,401
59101,209
59102,0
59103,407
59104,0
59105,406
59106,0
59107,0
59108,105
59109,0
59110,503
59111,0
59112,301
59113,106
59114,405
59115,301
59116,209
59117,0
59118,0
59119,104
59120,106
59121,209
59122,401
59123,0
59124,0
59125,402
59126,211
59127,0
59128,104
59129,407
59130,0
59131,0
59132,0
59133,106
59134,0
59135,211
59136,0
59137,405
59138,403
59139,108
59140,105
59141,106
59142,0
59143,0
59144,203
59145,105
59146,402
59147,201
59148,108
59149,407
59150,407
59151,203
59152,401
59153,0
59154,408
59155,503
59156,401
59157,408
59158,105
59159,103
59160,0
59161,106
59162,106
59163,109
59164,0
59165,204
59166,407
59167,301
59168,106
59169,409
59170,405
59171,402
59172,110
59173,106
59174,402
59175,401
59176,402
59177,104
59178,106
59179,104
59180,106
59181,0
59182,108
59183,103
59184,203
59185,408
59186,0
59187,301
59188,402
59189,103
59190,110
59191,109
59192,401
59193,104
59194,104
59195,0
59196,301
59197,0
59198,0
59199,0
59200,402
59201,0
59202,0
59203,403
59204,106
59205,108
59206,209
59207,108
59208,0
59209,103
59210,0
59211,211
59212,0
59213,503
59214,0
59215,402
59216,503
59217,106
59218,105
59219,211
59220,0
59221,106
59222,0
59223,0
59224,203
59225,209
59226,405
59227,0
59228,0
59229,0
59230,211
59231,106
59232,0
59233,408
59234,0
59235,301
59236,402
59237,0
59238,0
59239,105
59240,301
59241,0
59242,106
59243,401
59244,503
59245,104
59246,402
59247,0
59248,0
59249,103
59250,201
59251,211
59252,0
59253,201
59254,301
59255,301
59256,0
59257,104
59258,105
59259,401
59260,203
59261,402
59262,106
59263,0
59264,408
59265,0
59266,0
59267,301
59268,0
59269,106
59270,408
59271,402
59272,0
59273,0
59274,402
59275,109
59276,405
59277,402
59278,108
59279,203
59280,104
59281,0
59282,209
59283,402
59284,104
59285,0
59286,104
59287,301
59288,106
59289,104
59290,106
59291,401
59292,0
59293,201
59294,301
59295,0
59296,401
59297,402
59298,503
59299,110
59300,104
59301,401
59302,402
59303,401
59304,301
59305,210
59306,401
59307,106
59308,0
59309,401
59310,0
59311,408
59312,0
59313,301
59314,401
59315,403
59316,106
59317,106
59318,301
59319,109
59320,0
59321,103
59322,0
59323,503
59324,503
59325,0
59326,0
59327,0
59328,402
59329,0
59330,106
59331,0
59332,303
59333,402
59334,203
59335,401
59336,401
59337,203
59338,503
59339,0
59340,0
59341,301
59342,106
59343,402
59344,503
59345,106
59346,402
59347,401
59348,106
59349,209
59350,405
59351,104
59352,203
59353,0
59354,401
59355,106
59356,104
59357,401
59358,103
59359,203
59360,0
59361,106
59362,209
59363,301
59364,203
59365,109
59366,402
59367,209
59368,0
59369,104
59370,0
59371,211
59372,0
59373,0
59374,401
59375,0
59376,110
59377,209
59378,401
59379,407
59380,110
59381,103
59382,103
59383,409
59384,0
59385,105
59386,105
59387,106
59388,503
59389,105
59390,0
59391,0
59392,106
59393,405
59394,407
59395,210
59396,108
59397,201
59398,106
59399,106
59400,106
59401,405
59402,106
59403,0
59404,0
59405,301
59406,106
59407,106
59408,203
59409,209
59410,203
59411,0
59412,209
59413,108
59414,409
59415,303
59416,401
59417,109
59418,403
59419,0
59420,408
59421,209
59422,0
59423,402
59424,106
59425,401
59426,106
59427,209
59428,402
59429,109
59430,209
59431,0
59432,401
59433,106
59434,106
59435,0
59436,405
59437,301
59438,106
59439,403
59440,407
59441,407
59442,0
59443,110
59444,409
59445,103
59446,402
59447,209
59448,106
59449,301
59450,301
59451,211
59452,0
59453,106
59454,209
59455,301
59456,106
59457,407
59458,0
59459,401
59460,105
59461,203
59462,0
59463,106
59464,403
59465,503
59466,401
59467,408
59468,503
59469,209
59470,105
59471,209
59472,401
59473,209
59474,103
59475,209
59476,209
59477,0
59478,401
59479,303
59480,106
59481,0
59482,211
59483,106
59484,0
59485,0
59486,105
59487,301
59488,103
59489,106
59490,210
59491,0
59492,209
59493,105
59494,301
59495,210
59496,104
59497,406
59498,106
59499,106
59500,409
59501,203
59502,109
59503,106
59504,209
59505,0
59506,108
59507,106
59508,0
59509,106
59510,0
59511,503
59512,402
59513,503
59514,408
59515,104
59516,401
59517,503
59518,106
59519,401
59520,104
59521,211
59522,104
59523,0
59524,0
59525,301
59526,0
59527,0
59528,0
59529,109
59530,106
59531,407
59532,0
59533,0
59534,106
59535,409
59536,104
59537,103
59538,106
59539,0
59540,106
59541,0
59542,104
59543,401
59544,0
59545,403
59546,401
59547,106
59548,0
59549,403
59550,301
59551,104
59552,106
59553,103
59554,0
59555,201
59556,201
59557,408
59558,407
59559,0
59560,109
59561,106
59562,106
59563,109
59564,209
59565,401
59566,0
59567,105
59568,106
59569,104
59570,109
59571,407
59572,110
59573,110
59574,0
59575,401
59576,401
59577,401
59578,503
59579,209
59580,405
59581,105
59582,106
59583,401
59584,110
59585,106
59586,0
59587,110
59588,401
59589,401
59590,503
59591,106
59592,0
59593,103
59594,106
59595,0
59596,0
59597,408
59598,503
59599,303
59600,401
59601,209
59602,103
59603,209
59604,209
59605,106
59606,301
59607,106
59608,209
59609,407
59610,407
59611,0
59612,103
59613,0
59614,301
59615,0
59616,211
59617,503
59618,201
59619,405
59620,108
59621,105
59622,106
59623,106
59624,106
59625,106
59626,108
59627,108
59628,108
59629,503
59630,0
59631,106
59632,106
59633,0
59634,104
59635,409
59636,401
59637,0
59638,106
59639,407
59640,0
59641,106
59642,104
59643,106
59644,106
59645,0
59646,0
59647,106
59648,106
59649,106
59650,105
59651,108
59652,0
59653,301
59654,0
59655,405
59656,0
59657,0
59658,106
59659,211
59660,0
59661,106
59662,103
59663,209
59664,301
59665,0
59666,402
59667,405
59668,403
59669,0
59670,105
59671,0
59672,106
59673,408
59674,106
59675,503
59676,0
59677,106
59678,0
59679,106
59680,0
59681,0
59682,209
59683,106
59684,106
59685,106
59686,0
59687,106
59688,106
59689,209
59690,0
59691,0
59692,106
59693,106
59694,405
59695,405
59696,106
59697,106
59698,0
59699,105
59700,203
59701,0
59702,408
59703,106
59704,0
59705,0
59706,403
59707,201
59708,301
59709,106
59710,109
59711,105
59712,106
59713,407
59714,0
59715,0
59716,0
59717,301
59719,0
59720,402
59721,105
59722,0
59723,503
59724,408
59725,401
59726,106
59727,0
59728,0
59729,0
59730,209
59731,0
59732,106
59733,0
59734,203
59735,0
59736,106
59737,106
59738,0
59739,401
59740,106
59741,0
59742,106
59743,104
59744,0
59745,211
59746,203
59747,104
59748,105
59749,201
59750,106
59751,401
59752,503
59753,0
59754,106
59755,104
59756,0
59757,0
59758,105
59759,0
59760,0
59761,108
59762,401
59763,105
59764,106
59765,0
59766,104
59767,0
59768,405
59769,0
59770,407
59771,0
59772,0
59773,407
59774,110
59775,108
59776,106
59777,0
59778,203
59779,0
59780,401
59781,0
59782,0
59783,0
59784,106
59785,0
59786,0
59787,409
59788,104
59789,209
59790,109
59791,401
59792,108
59793,0
59794,104
59795,401
59796,0
59797,203
59798,104
59799,105
59800,0
59801,301
59802,0
59803,0
59804,407
59805,106
59806,0
59807,0
59808,407
59809,104
59810,201
59811,106
59812,0
59813,106
59814,201
59815,103
59816,209
59817,211
59818,0
59819,106
59820,405
59821,106
59822,0
59823,106
59824,0
59825,401
59826,108
59827,106
59828,407
59829,301
59830,407
59831,407
59832,105
59833,0
59834,105
59835,106
59836,106
59837,402
59838,0
59839,407
59840,301
59841,407
59842,211
59843,106
59844,402
59845,301
59846,106
59847,106
59848,0
59849,401
59850,211
59851,503
59852,105
59853,103
59854,106
59855,105
59856,106
59857,0
59858,401
59859,0
59860,106
59861,301
59862,301
59863,0
59864,0
59865,0
59866,0
59867,106
59868,0
59869,0
59870,0
59871,401
59872,106
59873,0
59874,106
59875,0
59876,403
59877,106
59878,0
59879,301
59880,203
59881,0
59882,104
59883,402
59884,401
59885,0
59886,0
59887,0
59888,409
59889,104
59890,0
59891,0
59892,106
59893,106
59894,108
59895,110
59896,503
59897,0
59898,405
59899,201
59900,0
59901,105
59902,0
59903,0
59904,0
59905,0
59906,0
59907,301
59908,0
59909,106
59910,0
59911,401
59912,0
59913,110
59914,0
59915,0
59916,0
59917,106
59918,401
59919,103
59920,104
59921,0
59922,0
59923,0
59925,401
59926,0
59927,401
59928,0
59929,401
59930,103
59931,301
59932,402
59933,106
59934,401
59935,203
59936,203
59937,108
59938,0
59939,103
59940,106
59941,203
59942,203
59943,108
59944,106
59945,0
59946,301
59947,106
59948,106
59949,0
59950,0
59951,0
59952,0
59953,106
59954,209
59955,402
59956,105
59957,406
59958,0
59959,0
59960,0
59961,203
59962,0
59963,401
59964,203
59965,106
59966,0
59967,104
59968,0
59969,0
59970,106
59971,503
59972,301
59973,0
59974,203
59975,405
59976,503
59977,0
59978,0
59979,301
59980,0
59981,0
59982,0
59983,0
59984,211
59985,106
59986,0
59987,0
59988,0
59989,108
59990,0
59991,109
59992,106
59993,0
59994,409
59995,0
59996,203
59997,303
59998,0
59999,0
60000,0
60001,301
60002,0
60003,0
60004,402
60005,209
60006,0
60007,402
60008,301
60009,203
60010,203
60011,0
60012,301
60013,0
60014,0
60015,0
60016,401
60017,0
60018,402
60019,203
60020,401
60021,401
60022,0
60023,209
60024,203
60025,407
60026,303
60027,203
60028,0
60029,503
60030,104
60031,303
60032,408
60033,401
60034,106
60035,0
60036,0
60037,0
60039,405
60040,402
60041,106
60042,211
60043,209
60044,301
60045,0
60046,0
60047,401
60048,405
60049,106
60050,106
60051,0
60052,109
60053,106
60054,0
60055,0
60056,201
60057,0
60058,405
60059,106
60060,401
60061,0
60062,209
60063,106
60064,402
60065,0
60066,104
60067,0
60068,106
60069,301
60070,407
60071,0
60072,0
60073,0
60074,104
60075,405
60076,106
60077,0
60078,211
60079,203
60080,203
60081,401
60082,106
60083,0
60084,402
60085,401
60086,0
60087,106
60088,0
60089,0
60090,301
60091,209
60092,106
60093,301
60094,0
60095,104
60096,401
60097,203
60098,503
60099,0
60100,0
60101,209
60102,106
60103,0
60104,402
60105,0
60106,0
60107,201
60108,109
60109,104
60110,0
60111,408
60112,204
60113,402
60114,106
60115,104
60116,401
60117,301
60118,402
60119,0
60120,104
60121,108
60122,0
60123,0
60124,0
60125,109
60126,104
60127,105
60128,0
60129,106
60130,209
60131,0
60132,0
60133,0
60134,203
60135,106
60136,106
60137,301
60138,0
60139,109
60140,110
60141,105
60142,104
60143,408
60144,0
60145,402
60146,0
60147,106
60148,0
60149,105
60150,103
60151,0
60152,106
60153,104
60154,409
60155,406
60156,209
60157,0
60158,403
60159,0
60160,407
60161,407
60162,301
60163,105
60164,106
60165,106
60166,503
60167,106
60168,0
60169,203
60170,203
60171,0
60172,0
60173,106
60174,406
60175,503
60176,103
60177,407
60178,109
60179,103
60180,103
60181,103
60182,409
60183,405
60184,503
60185,0
60186,106
60187,110
60188,403
60189,203
60190,0
60191,110
60192,503
60193,301
60194,405
60195,403
60196,106
60197,106
60198,209
60199,0
60200,0
60201,0
60202,103
60203,209
60204,106
60205,0
60206,401
60207,109
60208,405
60209,108
60210,106
60211,0
60212,104
60213,105
60214,108
60215,408
60216,106
60217,0
60218,503
60219,0
60220,303
60221,106
60222,407
60223,209
60224,408
60225,211
60226,106
60227,209
60228,0
60229,407
60230,0
60231,401
60232,0
60233,402
60234,0
60235,209
60236,108
60237,0
60238,503
60239,407
60240,106
60241,108
60242,301
60243,103
60244,209
60245,0
60246,209
60247,106
60248,0
60249,106
60250,106
60251,403
60252,106
60253,109
60254,0
60255,0
60256,0
60257,110
60258,0
60259,106
60260,106
60261,211
60262,0
60263,109
60264,402
60265,209
60266,0
60267,408
60268,210
60269,408
60270,106
60271,402
60272,0
60273,209
60274,0
60275,108
60276,109
60277,106
60278,503
60279,106
60280,106
60281,401
60282,409
60283,409
60284,211
60285,401
60286,407
60287,401
60288,106
60289,301
60290,211
60291,303
60292,0
60293,407
60294,106
60295,106
60296,106
60297,106
60298,106
60299,503
60300,209
60301,108
60302,405
60303,104
60304,0
60305,106
60306,0
60307,109
60308,106
60309,109
60310,0
60311,0
60312,106
60313,409
60314,209
60315,407
60316,106
60317,209
60318,503
60319,105
60320,106
60321,407
60322,408
60323,106
60324,203
60325,106
60326,104
60327,106
60328,0
60329,403
60330,0
60331,106
60332,0
60333,106
60334,209
60335,105
60336,106
60337,106
60338,106
60339,106
60340,0
60341,106
60342,209
60343,201
60344,106
60345,503
60346,407
60347,407
60348,503
60349,109
60350,0
60351,0
60352,209
60353,106
60354,106
60355,105
60356,503
60357,0
60358,106
60359,503
60360,303
60361,0
60362,401
60363,407
60364,0
60365,0
60366,402
60367,209
60368,105
60369,209
60370,0
60371,201
60372,109
60373,407
60374,103
60375,402
60376,106
60377,105
60378,104
60379,0
60380,503
60381,407
60382,203
60383,108
60384,104
60385,402
60386,0
60387,106
60388,106
60389,0
60390,106
60391,0
60392,105
60393,106
60394,403
60395,109
60396,106
60397,106
60398,0
60399,106
60400,0
60401,0
60402,401
60403,402
60404,0
60405,301
60406,0
60407,0
60408,0
60409,0
60410,0
60411,0
60412,0
60413,408
60414,108
60415,109
60416,210
60417,106
60418,0
60419,0
60420,0
60421,106
60422,106
60423,401
60424,301
60425,110
60426,109
60427,104
60428,106
60429,103
60430,401
60431,110
60432,106
60433,105
60434,110
60435,303
60436,403
60437,0
60438,0
60439,503
60440,402
60441,109
60442,105
60443,106
60444,0
60445,0
60446,0
60447,201
60448,201
60449,110
60450,408
60451,211
60452,106
60453,403
60454,0
60455,0
60456,106
60457,106
60458,0
60459,405
60460,0
60461,405
60462,104
60463,0
60464,106
60465,106
60466,0
60467,106
60468,105
60469,0
60470,0
60471,110
60472,0
60473,110
60474,402
60475,105
60476,405
60477,105
60478,403
60479,106
60480,106
60481,106
60482,0
60483,106
60484,108
60485,0
60486,106
60487,110
60488,104
60489,103
60490,405
60491,0
60492,106
60493,211
60494,106
60495,0
60496,210
60497,0
60498,0
60499,503
60500,408
60501,106
60502,106
60503,211
60504,104
60505,0
60506,110
60507,104
60508,105
60509,106
60510,401
60511,210
60512,405
60513,0
60514,105
60515,209
60516,408
60517,503
60518,0
60519,0
60520,0
60521,401
60522,0
60523,401
60524,104
60525,0
60526,104
60527,0
60528,0
60529,106
60530,0
60531,108
60532,401
60533,402
60534,201
60535,0
60536,105
60537,0
60538,108
60539,106
60540,104
60541,108
60542,402
60543,106
60544,106
60545,108
60546,402
60547,106
60548,209
60549,401
60550,104
60551,0
60552,0
60553,0
60554,104
60555,0
60556,104
60557,104
60558,106
60559,106
60560,104
60561,104
60562,0
60563,106
60564,407
60565,104
60566,0
60567,0
60568,106
60569,0
60570,303
60571,104
60572,0
60573,0
60574,0
60575,106
60576,401
60577,106
60578,104
60579,103
60580,106
60581,105
60582,108
60583,106
60584,0
60585,0
60586,106
60587,106
60588,106
60589,0
60590,403
60591,0
60592,0
60593,407
60594,106
60595,203
60596,0
60597,0
60598,209
60599,409
60600,109
60601,401
60602,106
60603,0
60604,503
60605,402
60606,104
60607,0
60608,103
60609,109
60610,104
60611,401
60612,104
60613,401
60614,301
60615,104
60616,109
60617,106
60618,106
60619,106
60620,401
60621,0
60622,408
60623,106
60624,503
60625,109
60626,0
60627,106
60628,408
60629,0
60630,0
60631,0
60632,0
60633,0
60634,103
60635,0
60636,104
60637,0
60638,0
60639,0
60640,105
60641,402
60642,103
60643,0
60644,105
60645,301
60646,106
60647,409
60648,0
60649,409
60650,104
60651,106
60652,409
60653,301
60654,106
60655,0
60656,301
60657,0
60658,0
60659,401
60660,106
60661,503
60662,0
60663,301
60664,301
60665,0
60666,503
60667,203
60668,503
60669,0
60670,402
60671,106
60672,301
60673,0
60674,104
60675,301
60676,109
60677,402
60678,106
60679,503
60680,0
60681,104
60682,106
60683,0
60684,401
60685,0
60686,0
60687,0
60688,503
60689,105
60690,0
60691,402
60692,106
60693,402
60694,104
60695,209
60696,201
60697,0
60698,201
60699,503
60700,0
60701,301
60702,106
60703,403
60704,0
60705,407
60706,0
60707,0
60708,0
60709,402
60710,0
60711,0
60712,209
60713,201
60714,106
60715,210
60716,0
60717,0
60718,503
60719,0
60720,301
60721,301
60722,209
60723,402
60724,106
60725,103
60726,0
60727,211
60728,106
60729,401
60730,203
60731,0
60732,209
60733,0
60734,0
60735,104
60736,0
60737,201
60738,0
60739,0
60740,0
60741,0
60742,0
60743,401
60744,401
60745,402
60746,401
60747,0
60748,105
60749,106
60750,106
60751,407
60752,0
60753,0
60754,503
60756,106
60757,106
60758,408
60759,210
60760,203
60761,106
60762,0
60763,401
60764,503
60765,106
60766,401
60767,0
60768,0
60769,108
60770,402
60771,301
60772,401
60773,201
60774,0
60775,203
60776,108
60777,407
60778,402
60779,0
60780,408
60781,211
60782,210
60783,301
60784,0
60785,211
60786,402
60787,106
60788,105
60789,0
60790,0
60791,106
60792,105
60793,0
60794,106
60795,0
60796,405
60797,401
60798,301
60799,0
60800,105
60801,0
60802,303
60803,0
60804,0
60805,0
60806,203
60807,405
60808,109
60809,0
60810,403
60811,0
60812,106
60813,0
60814,0
60815,0
60816,0
60817,0
60818,0
60819,203
60820,211
60821,106
60822,0
60823,503
60824,403
60825,402
60826,405
60827,0
60828,108
60829,0
60830,0
60831,301
60832,0
60833,201
60834,209
60835,0
60836,301
60837,0
60838,0
60839,104
60840,0
60841,209
60842,401
60843,105
60844,211
60845,401
60846,210
60847,0
60848,0
60849,0
60850,211
60851,402
60852,106
60853,503
60854,503
60855,106
60856,0
60857,0
60858,104
60859,0
60860,301
60861,211
60862,402
60863,203
60864,203
60865,301
60866,0
60867,106
60868,0
60869,204
60870,0
60871,0
60872,105
60873,0
60874,106
60875,402
60876,0
60877,503
60878,106
60879,0
60880,401
60881,0
60882,301
60883,203
60884,203
60885,0
60886,503
60887,209
60888,0
60889,210
60890,301
60891,401
60892,0
60893,0
60894,0
60895,301
60896,0
60897,401
60898,301
60899,104
60900,104
60901,0
60902,106
60903,105
60904,106
60905,0
60906,409
60907,402
60908,106
60909,106
60910,503
60911,401
60912,402
60913,0
60914,0
60915,0
60916,301
60917,401
60918,201
60919,503
60920,108
60921,405
60922,104
60923,401
60924,203
60925,503
60926,401
60927,104
60928,203
60929,401
60930,301
60931,0
60932,0
60933,303
60934,203
60935,0
60936,409
60937,0
60938,0
60939,106
60940,0
60941,203
60942,0
60943,408
60944,402
60945,0
60946,0
60947,402
60948,301
60949,106
60950,106
60951,301
60952,106
60953,203
60954,0
60955,401
60956,401
60957,0
60958,405
60959,401
60960,0
60961,0
60962,104
60963,0
60964,0
60965,402
60966,209
60967,203
60968,106
60969,0
60970,401
60971,403
60972,301
60973,0
60974,0
60975,405
60976,0
60977,0
60978,106
60979,0
60980,409
60981,106
60982,401
60983,104
60984,401
60985,503
60986,104
60987,301
60988,106
60989,106
60990,0
60991,503
60992,104
60993,503
60994,0
60995,104
60996,106
60997,403
60998,0
60999,405
61000,109
61001,106
61002,0
61003,0
61004,203
61005,104
61006,407
61007,303
61008,104
61009,0
61010,106
61011,401
61012,209
61013,201
61014,503
61015,407
61016,0
61017,409
61018,201
61019,405
61020,408
61021,408
61022,0
61023,303
61024,106
61025,301
61026,503
61027,0
61028,503
61029,402
61030,301
61031,104
61032,209
61033,0
61034,0
61035,103
61036,0
61037,0
61038,106
61039,105
61040,401
61041,103
61042,109
61043,303
61044,106
61045,409
61046,108
61047,106
61048,0
61049,209
61050,105
61051,403
61052,0
61053,503
61054,104
61055,109
61056,209
61057,106
61058,407
61059,106
61060,407
61061,0
61062,105
61063,104
